LANG_ID,CLASS_ID,CLIENT_ID,MATTER_NO,CASEINFO_NO,TK_CODE,DEF_RATE,ASSIGNED_RATE,RATE_UNIT,STATUS_ID,Isdeleted,CTD_BY,CTD_ON,UTD_BY,UTD_ON
EN,2,7381,7381-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7384,7384-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7384,7384-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7387,7387-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7387,7387-171,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7393,7393-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7397,7397-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7397,7397-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7397,7397-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7399,7399-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7404,7404-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7409,7409-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7409,7409-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7409,7409-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7409,7409-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7411,7411-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7414,7414-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7419,7419-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7419,7419-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7424,7424-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7428,7428-171,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7428,7428-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7428,7428-222,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7439,74392,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7444,7444-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7444,7444-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7445,7445-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7445,7445-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7445,7445-222,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7454,7454-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7456,74561,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7462,7462-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7462,7462-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7462,7462-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7467,7467-171,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7467,7467-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7467,7467-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7479,7479-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7480,7480-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7480,7480-31,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7480,7480-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7480,7480-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-203,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-204,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-205,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-206,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7483,7483-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7485,7485-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7485,7485-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7485,7485-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7485,7485-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7486,7486-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7486,7486-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7486,7486-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7491,7491-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7491,7491-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7491,7491-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7491,7491-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7491,7491-194,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7492,7492-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7513,7513-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7513,7513-222,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7513,7513-223,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7513,7513-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7514,7514-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7514,7514-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7514,7514-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7516,7516-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7518,7518-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7518,7518-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7518,7518-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7518,7518-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7518,7518-222,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7524,7524-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7524,7524-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7526,7526-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7527,7527-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7529,7529-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7529,7529-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7529,7529-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7530,7530-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7539,7539-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7542,7542- T,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7542,7542-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7545,7545-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7545,7545-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7548,7548-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7548,7548-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7549,7549-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7549,7549-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7549,7549-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7552,7552-GE1,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7553,7553-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7553,7553-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7559,7559-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7561,7561-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7561,7561-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7561,7561-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7567,7567-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7576,7576-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7577,7577-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7982,7982-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7982,7982-222,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7984,7984-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7984,7984-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7986,7986-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7986,7986-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7986,7986-203,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7990,7990-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7992,7992-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7992,7992-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7992,7992-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7992,7992-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7992,7992-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7993,7993-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7993,7993-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7993,7993-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7993,7993-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7993,7993-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7994,7994-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7995,79951,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7995,7995-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,7995,7995-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8000,8000-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8000,8000-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8013,8013-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8022,8022-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8022,8022-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8025,8025-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8026,8026-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8026,8026-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8029,8029-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8030,8030-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8030,8030-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8031,8031-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8031,8031-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8031,8031-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8031,8031-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8033,8033-171,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8035,8035-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8036,8036-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8037,8037-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8037,8037-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8037,8037-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8037,8037-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8037,8037-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8037,8037-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8040,8040-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8040,8040-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8040,8040-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8054,8054-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8059,8059-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8072,8072-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8072,8072-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8072,8072-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8074,8074-182,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8083,8083-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8083,8083-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8086,8086-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8088,80881,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8088,8088-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8100,8100-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8100,8100-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8100,8100-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8110,8110-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8111,8111-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8111,8111-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8111,8111-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8124,8124-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8125,8125-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8125,8125-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8126,8126-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8130,8130-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8130,8130-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8130,8130-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8130,8130-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8142,8142-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8145,8145-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8148,8148-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8153,8153-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8153,8153-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8159,8159-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8159,8159-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8159,8159-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8162,8162-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8162,8162-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8163,8163-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8164,8164-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8164,8164-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8164,8164-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8165,81651,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8165,8165-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8167,8167-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8167,8167-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8169,8169-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8169,8169-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8172,8172-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8172,8172-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8172,8172-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8172,8172-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8172,8172-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8176,8176-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8179,8179-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8183,8183-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8191,8191-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8191,8191-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8196,8196-181,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8196,8196-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8197,8197-181,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8210,8210-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8210,8210-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8210,8210-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8210,8210-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8210,8210-203,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8213,8213-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8213,8213-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8220,8220-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8220,8220-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8223,8223-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8224,8224-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8224,8224-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8225,8225-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8226,8226-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8226,8226-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8226,8226-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8226,8226-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8226,8226-194,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8226,8226-195,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8226,8226-196,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8227,8227-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8227,8227-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8227,8227-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8227,8227-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8229,8229-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8229,8229-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8229,8229-202,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8234,8234-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8236,8236-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8236,8236-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8240,8240-181,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8240,8240-182,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8245,8245-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8248,8248-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8248,8248-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8250,8250-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8252,8252-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8257,8257-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8257,8257-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8257,8257-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8260,8260-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8260,82601,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8263,8263-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8263,8263-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8265,8265-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8265,8265-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8265,8265-217,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8265,8265-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8265,8265-214,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8265,8265-215,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8265,8265-216,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8267,8267-213,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8267,8267-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8267,8267-214,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8267,8267-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8269,8269-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8269,8269-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8269,8269-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8269,8269-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8271,8271-212,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8271,8271-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8271,8271-193,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8271,8271-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8271,8271-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8272,8272-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8272,8272-192,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8274,8274-221,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8274,8274-191,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8274,8274-201,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
EN,2,8275,8275-211,888888,MA,300,300,$,26,0,admin,2022-06-30,admin,2022-06-30
