LANG_ID,C_ID,PLANT_ID,WH_ID,ITM_CODE,PACK_BARCODE,ST_BIN,STCK_TYP_ID,SP_ST_IND_ID,BIN_CL_ID,TEXT,INV_QTY,INV_UOM,Isdeleted,IU_CTD_BY,IU_CTD_ON
Language ID,Company Code ID,Plant ID,Warehouse ID,Item code,Pack Barcode,Storage Bin ,Stock type ID,Special Stock Indicator ID,Bin Class ID,Description ,Inventory Quantity ,Inventory UOM,Deletion Indicator,Created By ,Created on
NVARCHAR(5),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),NVARCHAR(50),INTEGER,INTEGER,INTEGER,NVARCHAR(500),"DECIMAL(30,4)",NVARCHAR(50),INTEGER,NVARCHAR(50),TIMESTAMP
EN,1000,1001,110,820433,TV00305032,GB1BA06D02,1,1,1,ROMAN FOLD FENCE 18X8 BLK Pk(1),61,EA,0,admin,
EN,1000,1001,110,820447,TV00247882,GB1BC17A03,1,1,1,GARDEN EDGE 16X18.5 BLK Pk(1),131,EA,0,admin,
EN,1000,1001,110,820482,TV00350821,GB1BO14A02,1,1,1,5 ANGLE PLANT BRACKET BLK,40,EA,0,admin,
EN,1000,1001,110,820496,TV00347657,GB1BN13A05,1,1,1,PLANT BRACKET 6 BLK,61,EA,0,admin,
EN,1000,1001,110,820504,TV00351253,GG1GM02A05,1,1,1,7 CURV PLANT BRACKET BLK,18,EA,0,admin,
EN,1000,1001,110,820516,G180011019,GG1GG04C03,1,1,1,8 CURV PLANT BRACKET BLK,29,EA,0,admin,
EN,1000,1001,110,820524,G180013759,GB1BN15A05,1,1,1,PLANT BRACKET 10 BLK,60,EA,0,admin,
EN,1000,1001,110,820532,TV00350626,GB1BN22A14,1,1,1,CURVED PLANT BRACKET 12 BLK,66,EA,0,admin,
EN,1000,1001,110,820546,G180026990,GB1BN06A15,1,1,1,ANGLE PLANT BRACKET 12 BLK,41,EA,0,admin,
EN,1000,1001,110,820573,TV00350839,GG1GM08A04,1,1,1,JUMBO CEIL HOOK BLK,24,EA,0,admin,
EN,1000,1001,110,820587,TV00354411,GB1BO11B01,1,1,1,JUMBO CEIL HOOK WHT,28,EA,0,admin,
EN,1000,1001,110,820595,G180011012,GG1GH03B06,1,1,1,SWIVEL CEIL HOOK BLK,6,EA,0,admin,
EN,1000,1001,110,820603,TV00351400,GB1BN05B03,1,1,1,SWIVEL CEIL HOOK WHT,45,EA,0,admin,
EN,1000,1001,110,820605,TV00290279,GB1BN12B03,1,1,1,RETRAC LEASH SM/MED 16ft,16,EA,0,admin,
EN,1000,1001,110,820613,TV00290095,GB1BB07B02,1,1,1,RETRAC LEASH LARGE 26ft,12,EA,0,admin,
EN,1000,1001,110,820615,G180013765,GB1BN13A04,1,1,1,CEILING HOOK 5PK BLK,12,EA,0,admin,
EN,1000,1001,110,820623,G180010717,GG1GH17C01,1,1,1,CEILING HOOK 5PK WHT,66,EA,0,admin,
EN,1000,1001,110,820624,TV00243160,GB1BE02C02,1,1,1,TPL EXPAND FOAM 12OZ,42,EA,0,admin,
EN,1000,1001,110,820656,TV00351399,GB1BN05A14,1,1,1,EXTEND CHAIN 36 WHT,60,EA,0,admin,
EN,1000,1001,110,820664,TV00351380,GB1BN05A14,1,1,1,EXTEND CHAIN 36 ANTQ BRS,17,EA,0,admin,
EN,1000,1001,110,820672,TV00350835,GB1BO14A05,1,1,1,3PK FLOWER CHAIN 18 WHT,24,EA,0,admin,
EN,1000,1001,110,820686,TV00347638,GB1BN11A05,1,1,1,3PK FLOWER CHAIN 18 ANTQ BRS,29,EA,0,admin,
EN,1000,1001,110,820694,TV00338121,GB1BN06A04,1,1,1,2PK EXTENDER S HOOK WHT,90,EA,0,admin,
EN,1000,1001,110,820704,TV00152009,GG1GQ21E01,1,1,1,FLUSH RING PULL ZINC,2,EA,0,admin,
EN,1000,1001,110,820876,G180026988,GG1GH03B08,1,1,1,14 VICTOR BRACKET WHT,2,EA,0,admin,
EN,1000,1001,110,820896,G180013763,GB1BB05A02,1,1,1,STAINED GLASS BRACKET 15 BLK,18,EA,0,admin,
EN,1000,1001,110,821056,G180013760,GB1BN09A11,1,1,1,12 EXTENDER HOOK BLK,4,EA,0,admin,
EN,1000,1001,110,821064,G180026986,GG1GH03B03,1,1,1,6 S HOOK BLK,7,EA,0,admin,
EN,1000,1001,110,821106,TV00351413,GB1BB16B02,1,1,1,12 GARDEN S HOOK 2PK,70,EA,0,admin,
EN,1000,1001,110,821114,G180010999,GG1GB05C03,1,1,1,DECK MOUNT BRACKET BLK,6,EA,0,admin,
EN,1000,1001,110,821555,G190005608,GB1BC23B02,1,1,1,HOME PRO WET MOP REFILL,11,EA,0,admin,
EN,1000,1001,110,821585,TV00346839,GB1BA21B03,1,1,1,SPONGE MOP- HOME PRO,91,EA,0,admin,
EN,1000,1001,110,821627,G190029660,GB1BN12B03,1,1,1,HAND & NAIL BRUSH,16,EA,0,admin,
EN,1000,1001,110,821635,G190029407,GB1BB13A01,1,1,1,SCRUB BRUSH- HOME PRO,42,EA,0,admin,
EN,1000,1001,110,821643,G190029706,GB1BB10A02,1,1,1,MINI SCRUB- HOME PRO,8,EA,0,admin,
EN,1000,1001,110,821654,G190023220,GB1BN20A05,1,1,1,BOWL BRUSH- HOME PRO,6,EA,0,admin,
EN,1000,1001,110,821783,TV00362766,GB1BC21C03,1,1,1,UNIV VACUM HOSE 35,11,EA,0,admin,
EN,1000,1001,110,821868,TV00236999,GB1BN06A05,1,1,1,RETRACT UTILITY KNIFE,98,EA,0,admin,
EN,1000,1001,110,822256,G180007868,GB1BA12A03,1,1,1,RESIN CATHEDRAL FENCE 20x23-1/2x1-1/4,94,EA,0,admin,
EN,1000,1001,110,822264,G180012780,GB1BK20C02,1,1,1,PET CARRIER 19.5x13,2,EA,0,admin,
EN,1000,1001,110,822272,G180012715,GB1BK24C02,1,1,1,PET CARRIER 23x15x17,14,EA,0,admin,
EN,1000,1001,110,822286,G180011269,GB1BA04D01,1,1,1,PET CARRIER 28x21x17,14,EA,0,admin,
EN,1000,1001,110,822294,TV00368337,GB1BH17B03,1,1,1,PET CARRIER 23.5X36,45,EA,0,admin,
EN,1000,1001,110,822413,G190007975,GB1BN09B02,1,1,1,DINGO MINI BONE 7PK WHT,2,EA,0,admin,
EN,1000,1001,110,822454,TV00329767,GG1GM13B06,1,1,1,DINGO DENT MUNCHY STIX,2,EA,0,admin,
EN,1000,1001,110,822455,TV00303901,GG1GM07A03,1,1,1,MP SINK SPRAY HEAD WHT,6,EA,0,admin,
EN,1000,1001,110,822483,TV00294287,GB1BO14A13,1,1,1,MP SINK SPRAY HOSE WHT,5,EA,0,admin,
EN,1000,1001,110,822633,TV00329297,GG1GQ01C01,1,1,1,DINGO BEEFY TREAT 21PK,2,EA,0,admin,
EN,1000,1001,110,823641,TV00302400,GB1BC18C01,1,1,1,MP LAV DRAIN P TRAP WHT,18,EA,0,admin,
EN,1000,1001,110,823658,TV00301359,GB1BR03B02,1,1,1,MP LAV DRAIN S TRAP WHT,11,EA,0,admin,
EN,1000,1001,110,823666,TV00292685,GB1BQ08C02,1,1,1,MP VAL EXTN TUBE 1-1/4X6',12,EA,0,admin,
EN,1000,1001,110,823674,TV00303294,GB1BN05A14,1,1,1,MP LAV EXTN TUBE 1-1/4X12',9,EA,0,admin,
EN,1000,1001,110,823682,TV00301253,GB1BN15A13,1,1,1,MP PLAS NUT/WASHER WHT,18,EA,0,admin,
EN,1000,1001,110,823763,G190013069,GG1GA03C02,1,1,1,S BINER SIZE2 BLK,10,EA,0,admin,
EN,1000,1001,110,824391,G190033696,GB1BG06D01,1,1,1,STORAGE CRATE BLK,6,EA,0,admin,
EN,1000,1001,110,824458,G200004938,GG1GJ05A02,1,1,1,STORAGE CRATE WHT,3,EA,0,admin,
EN,1000,1001,110,824466,G190001889,GB1BD14A03,1,1,1,REFUSE CONTAINER 32gal -EVERGREEN,143,EA,0,admin,
EN,1000,1001,110,824763,TV00304540,GB1BN22A13,1,1,1,CLOSET FLANGE RISER,24,EA,0,admin,
EN,1000,1001,110,824976,TV00331375,GB1BN07A02,1,1,1,ALL WEATHER TAPE 3/4X66,10,EA,0,admin,
EN,1000,1001,110,825380,TV00327587,GB1BN06A04,1,1,1,INDOOR CAT DOOR,37,EA,0,admin,
EN,1000,1001,110,825505,G180018464,GB1BE01A01,1,1,1,OIL ROTEL CJ4 15W40 1QT,6,EA,0,admin,
EN,1000,1001,110,825539,TV00158685,GB1BC03A02,1,1,1,OIL ROTEL T 30W QT,22,EA,0,admin,
EN,1000,1001,110,825572,G190019631,GB1BD03B02,1,1,1,WEBER GRILL SPRAY 6OZ,73,EA,0,admin,
EN,1000,1001,110,825927,G190029890,GB1BB05E03,1,1,1,PAPER TOWEL HLDR WHT,10,EA,0,admin,
EN,1000,1001,110,826057,G180007292,GB1BA13C03,1,1,1,WALL SHELF TRACK 30 WHT,2,EA,0,admin,
EN,1000,1001,110,826065,G180010975,GG1GH03A01,1,1,1,WALL SHELF TRACK 48 WHT,4,EA,0,admin,
EN,1000,1001,110,826073,G180007288,GB1BA09A01,1,1,1,WALL SHELF TRACK 60 WHT,7,EA,0,admin,
EN,1000,1001,110,826081,G180006041,GB1BO17A04,1,1,1,WALL SHELF TRACK 84 WHT,4,EA,0,admin,
EN,1000,1001,110,826099,G180007291,GB1BB08B01,1,1,1,SHELF HANG TRACK 40 WHT,4,EA,0,admin,
EN,1000,1001,110,826107,G180007290,GB1BA09B01,1,1,1,SHELF HANG TRACK 80 WHT,4,EA,0,admin,
EN,1000,1001,110,826612,G190031498,GB1BB09F02,1,1,1,ROLL RIM PLANTER 10 T.COTTA,24,EA,0,admin,
EN,1000,1001,110,826667,TV00352996,GB1BO22A16,1,1,1,HANGING BASKET 10 WHT,2,EA,0,admin,
EN,1000,1001,110,826683,G190031437,GB1BA10D01,1,1,1,PLANTER 6 T.COTTA- ROLL RIM,24,EA,0,admin,
EN,1000,1001,110,826703,TV00354647,GB1BP03C03,1,1,1,TAN ROLL RIM PLANTER 12 SAND,2,EA,0,admin,
EN,1000,1001,110,826717,G190031495,GB1BA08B01,1,1,1,PLANTER 12 RND T.COTTA,31,EA,0,admin,
EN,1000,1001,110,826725,TV00354606,GB1BC09C01,1,1,1,TAN ROLL RIM PLANTER 16 SAND,3,EA,0,admin,
EN,1000,1001,110,826733,G190031435,GB1BA11E03,1,1,1,PLANTER 16 RND T.COTTA,47,EA,0,admin,
EN,1000,1001,110,826745,G190031499,GB1BA11E03,1,1,1,PLANTER 8 T.COTTA-ROLL RIM,38,EA,0,admin,
EN,1000,1001,110,827004,G180017931,GB1BB06A03,1,1,1,7 SPRAY HAND SHOWER CHROME,3,EA,0,admin,
EN,1000,1001,110,827024,G180017926,GB1BB06A03,1,1,1,7 SPRAY SHOWER HEAD  CHROME,12,EA,0,admin,
EN,1000,1001,110,827566,G190018019,GB1BB05A03,1,1,1,POLY ROPE CAMO 5/16X45,78,EA,0,admin,
EN,1000,1001,110,827586,G180022452,GB1BN21A06,1,1,1,DIAM BRAID 3/8X100,20,EA,0,admin,
EN,1000,1001,110,827594,TV00213526,GB1BA09C01,1,1,1,DIAM BRAID 1/2X50,28,EA,0,admin,
EN,1000,1001,110,827602,TV00238358,GB1BO09A05,1,1,1,DIAM BRAID 1/4X100,17,EA,0,admin,
EN,1000,1001,110,827974,G190017623,GB1BL01B02,1,1,1,SOLVENT BASE APWA RED,24,EA,0,admin,
EN,1000,1001,110,827982,G190017625,GB1BL01C01,1,1,1,SOLVENT BASE APWA BLU,24,EA,0,admin,
EN,1000,1001,110,827996,G190017614,GB1BL01B02,1,1,1,SOLVENT BASE APWA GRN,30,EA,0,admin,
EN,1000,1001,110,828006,G190017724,GB1BL01B03,1,1,1,SOLVENT BASE APWA HI VIS YLW,29,EA,0,admin,
EN,1000,1001,110,828012,G180022597,GB1BN13A12,1,1,1,SGL RIGID ROPE PULLEY 1',18,EA,0,admin,
EN,1000,1001,110,828014,G190017628,GB1BL01B02,1,1,1,SOLVENT BASE APWA BRIGHT ORNG,30,EA,0,admin,
EN,1000,1001,110,828036,G190017634,GB1BL01B01,1,1,1,SOLVENT BASE FLUORESENT SAFETY RED,29,EA,0,admin,
EN,1000,1001,110,828046,TV00288218,GB1BO25A08,1,1,1,SGL RIGID ROPE PULLEY 1-1/4',15,EA,0,admin,
EN,1000,1001,110,828087,TV00250916,GB1BB07B03,1,1,1,SGL RIGID ROPE PULLEY 2',9,EA,0,admin,
EN,1000,1001,110,828095,G180018038,GG1GN08A13,1,1,1,DBL RIGID ROPE PULLEY 3/4',5,EA,0,admin,
EN,1000,1001,110,828103,TV00288747,GB1BN05B03,1,1,1,DBL RIGID ROPE PULLEY 1',18,EA,0,admin,
EN,1000,1001,110,828129,G180022200,GB1BO14B07,1,1,1,DBL SWIVEL ROPE PULLING 1',2,EA,0,admin,
EN,1000,1001,110,828137,TV00288241,GB1BN05B03,1,1,1,WELD RING 1-1/8 BRAZ,10,EA,0,admin,
EN,1000,1001,110,828283,TV00168861,GB1BB05F01,1,1,1,WATERING CAN 1.3gal CLASSIC,8,EA,0,admin,
EN,1000,1001,110,828582,TV00287931,GB1BQ01C03,1,1,1,NI WELD RING 1-1/4' ZINC,5,EA,0,admin,
EN,1000,1001,110,828756,TV00184027,GB1BN24B06,1,1,1,PRO FOOD SLICER 130W,2,EA,0,admin,
EN,1000,1001,110,829025,TV00301257,GB1BB04C01,1,1,1,MP DISH TAILPIECE WHT,18,EA,0,admin,
EN,1000,1001,110,829116,TV00304143,GG1GM07A12,1,1,1,MP Garbage Disp Wrench,4,EA,0,admin,
EN,1000,1001,110,829259,TV00285261,GB1BO14A16,1,1,1,EYE BOLT RND SNAP 1/2' S.STEEL,3,EA,0,admin,
EN,1000,1001,110,829283,TV00287450,GB1BN11A07,1,1,1,EYE QUICK SNAP 3/4' S.STEEL,4,EA,0,admin,
EN,1000,1001,110,829291,TV00288224,GB1BN05B03,1,1,1,EYE BOAT SNAP 5/8' (3/4) S.STEEL,14,EA,0,admin,
EN,1000,1001,110,829309,TV00288228,GB1BN05B03,1,1,1,SNAP HOOK 3/4' S.STEEL,10,EA,0,admin,
EN,1000,1001,110,829317,TV00288244,GB1BN05B03,1,1,1,SNAP HOOK 1-1/8' S.STEEL,10,EA,0,admin,
EN,1000,1001,110,829443,TV00298691,GB1BN05A07,1,1,1,MP BATH SHOE WASHER FLT RUBB,14,EA,0,admin,
EN,1000,1001,110,829496,TV00293369,GB1BN20A07,1,1,1,MP RUBBER WASHER 1-3/8X2',15,EA,0,admin,
EN,1000,1001,110,829534,TV00304018,GB1BN15A05,1,1,1,MP TAIL WASHER 1-1/2',12,EA,0,admin,
EN,1000,1001,110,829583,TV00294289,GB1BO14A13,1,1,1,MP LAV DRAIN PLUG CHROME,6,EA,0,admin,
EN,1000,1001,110,829645,TV00293355,GG1GN13A10,1,1,1,MP LAV COUPLING 1-1/4' CHROME,4,EA,0,admin,
EN,1000,1001,110,829689,TV00288501,GB1BN05B03,1,1,1,SGL SWIVEL ROPE PULLING 3/4',18,EA,0,admin,
EN,1000,1001,110,829697,TV00288503,GB1BO25A08,1,1,1,SGL SWIVEL ROPE PULLING 1',8,EA,0,admin,
EN,1000,1001,110,829705,TV00250913,GB1BB07B03,1,1,1,SGL SWIVEL ROPE PULLING 1-1/4',11,EA,0,admin,
EN,1000,1001,110,829713,TV00250946,GB1BB07B03,1,1,1,SGL SWIVEL ROPE PULLING 2',18,EA,0,admin,
EN,1000,1001,110,829721,TV00288502,GB1BN05B03,1,1,1,SGL RIGID ROPE PULLING 3/4',4,EA,0,admin,
EN,1000,1001,110,829736,TV00303854,GB1BN15A07,1,1,1,MP PLAS AUTO PLUMB VENT,6,EA,0,admin,
EN,1000,1001,110,829762,TV00288752,GB1BN05B03,1,1,1,OPEN EYE SWIV SPR SNAP,6,EA,0,admin,
EN,1000,1001,110,829796,TV00287936,GB1BQ01C03,1,1,1,OPEN EYE SPRING SNAP 3/8',20,EA,0,admin,
EN,1000,1001,110,829804,G180018012,GG1GM07A01,1,1,1,1'' STRAP EYE SNAPS-80 LBS,5,EA,0,admin,
EN,1000,1001,110,829885,G190008062,GB1BA11A03,1,1,1,9 FLY SQUIRREL DOG,16,EA,0,admin,
EN,1000,1001,110,829935,G190017916,GB1BB13C01,1,1,1,SPRAY NOZZLE,17,EA,0,admin,
EN,1000,1001,110,829986,TV00250995,GB1BB07B03,1,1,1,5\8'' STRAP EYE SNAPS-30 LBS,203,EA,0,admin,
EN,1000,1001,110,830000,TV00250901,GB1BB07B03,1,1,1,3/8'' SPRING SNAPS-30 LBS,220,EA,0,admin,
EN,1000,1001,110,830002,TV00282765,GB1BJ21D02,1,1,1,WHIRLING SPRINKLER,21,EA,0,admin,
EN,1000,1001,110,830034,TV00250918,GB1BB07B03,1,1,1,RIGID QUICK SNAP 3/4' BRAZ,6,EA,0,admin,
EN,1000,1001,110,830075,TV00300385,GB1BN05B07,1,1,1,SWIVEL QUICK SNAP 11/16' BRZ,1,EA,0,admin,
EN,1000,1001,110,830083,TV00300386,GB1BN05B07,1,1,1,DBL BOLT SNAP 5/16' BRZ,22,EA,0,admin,
EN,1000,1001,110,830091,TV00247538,GB1BN09A12,1,1,1,DBL BOLT SNAP BRAZ 3/8' (1/2),27,EA,0,admin,
EN,1000,1001,110,830141,TV00254347,GB1BB06A03,1,1,1,RND BOLT SNAP 3/4' BRZ,37,EA,0,admin,
EN,1000,1001,110,830240,TV00250906,GB1BN14A11,1,1,1,EYE QUICK SNAP 3/4' BRAZ,12,EA,0,admin,
EN,1000,1001,110,830257,TV00285232,GB1BN13A12,1,1,1,DBL BOLT SNAPE 3/8' (4) S.STEEL,10,EA,0,admin,
EN,1000,1001,110,830570,TV00287921,GB1BQ01C03,1,1,1,CARB STEEL COLD SHUT 3/16',20,EA,0,admin,
EN,1000,1001,110,830646,TV00301298,GB1BN05B01,1,1,1,CARBON STL COLD SHUT 1/4',33,EA,0,admin,
EN,1000,1001,110,830653,TV00301297,GB1BN05B01,1,1,1,CARBON STL COLD SHUT 5/16',33,EA,0,admin,
EN,1000,1001,110,830745,G180022728,GB1BN11A15,1,1,1,CARBON STL COLD 3/8',33,EA,0,admin,
EN,1000,1001,110,831016,TV00285235,GG1GN02A07,1,1,1,EYE SPRING SNAP 3/4' RND,20,EA,0,admin,
EN,1000,1001,110,831487,TV00219899,GB1BN09A15,1,1,1,INSTANT FENCE RECE-WIRELESS,14,EA,0,admin,
EN,1000,1001,110,831495,G180007854,GB1BA12B03,1,1,1,WIRELESS PET FENCE,16,EA,0,admin,
EN,1000,1001,110,831826,G180015809,GB1BA12B03,1,1,1,AB PUSH PIN HANGER 3pk,12,EA,0,admin,
EN,1000,1001,110,832162,TV00256266,GB1BN08A06,1,1,1,MAGNETIC HANDLE CLIPS 2PK CHR,96,EA,0,admin,
EN,1000,1001,110,832170,G190028930,GB1BN07A14,1,1,1,MAGNETIC WREATH HOLDER 2PC,170,EA,0,admin,
EN,1000,1001,110,832313,G190029611,GB1BB05D03,1,1,1,2PK 1/2 CUP FOOD CONTAINER,16,EA,0,admin,
EN,1000,1001,110,832335,G190033972,GB1BA14C03,1,1,1,2CUP SQUR FOOD CONTAINER,15,EA,0,admin,
EN,1000,1001,110,832343,G190033974,GB1BA14C03,1,1,1,3CUP SQUR FOOD CONTAINER,14,EA,0,admin,
EN,1000,1001,110,832354,G190033973,GB1BA14C03,1,1,1,5CUP SQUR FOOD CONTAINER,14,EA,0,admin,
EN,1000,1001,110,832376,G190033975,GB1BA14C03,1,1,1,9CUP SQUR FOOD CONTAINER,14,EA,0,admin,
EN,1000,1001,110,832396,G190024249,GB1BA19C02,1,1,1,24CUP SQUR FOOD CONTAINER,22,EA,0,admin,
EN,1000,1001,110,832404,G190029437,GB1BA18B02,1,1,1,40CUP SQUR FOOD CONTAINER,14,EA,0,admin,
EN,1000,1001,110,832784,TV00237929,GB1BC16D01,1,1,1,50LB Pet Food System,16,EA,0,admin,
EN,1000,1001,110,832806,G190022075,GG1GB01B01,1,1,1,PET FOOD SYSTEM 10LB,1,EA,0,admin,
EN,1000,1001,110,833475,TV00263133,GB1BE20C01,1,1,1,2'-4' FBG EXT Pole,7,EA,0,admin,
EN,1000,1001,110,833947,TV00365638,GB1BR12D01,1,1,1,AB SWIV CEILING HOOK,14,EA,0,admin,
EN,1000,1001,110,833954,G180019195,GG1GH17C02,1,1,1,LG HARDWALL HNGER 3pk,3,EA,0,admin,
EN,1000,1001,110,834322,G190006698,GB1BO18D02,1,1,1,PR IRON JACK 2TON,7,EA,0,admin,
EN,1000,1001,110,834575,G190011928,GB1BE03A03,1,1,1,GLOSS REMOVER QT,281,EA,0,admin,
EN,1000,1001,110,834754,G190004958,GB1BC08C02,1,1,1,5gal WHT PLASTIC PAIL &T.V LOGO,1110,EA,0,admin,
EN,1000,1001,110,835654,TV00275581,GB1BN05A01,1,1,1,NI DOME KNOB SAT 32MM,82,EA,0,admin,
EN,1000,1001,110,836254,G190003539,GB1BK13A03,1,1,1,TRASH CAN 20GAL BLK,6,EA,0,admin,
EN,1000,1001,110,836536,G190031251,GB1BA13E02,1,1,1,WATER COOLER 5gal W/CUP DISPNSR YLW/RED,14,EA,0,admin,
EN,1000,1001,110,836544,G190031854,GB1BC25B02,1,1,1,WATER COOLER 3GAL,7,EA,0,admin,
EN,1000,1001,110,836547,TV00160893,GB1BO18B06,1,1,1,ALU DRYER VENT HOOD 4 Pk(),2,EA,0,admin,
EN,1000,1001,110,836940,G190015732,GB1BA08B01,1,1,1,SPLIT KEY RING 1-3/8 2PK,5,EA,0,admin,
EN,1000,1001,110,837375,TV00287440,GB1BN11A07,1,1,1,1'' STRAP EYE SNAPS-40 LBS,17,EA,0,admin,
EN,1000,1001,110,837403,TV00284002,GB1BN21A06,1,1,1,1/2'' CLEVIS SUP HOOK W/LATCH  GR43,7,EA,0,admin,
EN,1000,1001,110,837903,G180006952,GG1GH03A05,1,1,1,LEAFING PEN SLVR,1,EA,0,admin,
EN,1000,1001,110,837994,G190012150,GB1BE02B01,1,1,1,INTERIOR UPSHOT SPRAY SEALER 10OZ,14,EA,0,admin,
EN,1000,1001,110,838166,G190010623,GB1BA01C01,1,1,1,OIL WOOD STAIN 1/2PT CABERNET,20,EA,0,admin,
EN,1000,1001,110,838204,G190010450,GB1BC02B02,1,1,1,OIL WOOD STAIN 1/2PT AMERICAN WLNT,16,EA,0,admin,
EN,1000,1001,110,838216,G190010440,GB1BA02B01,1,1,1,OIL WOOD STAIN 1/2PT GUNSTOCK,16,EA,0,admin,
EN,1000,1001,110,838253,G190010439,GB1BC03B01,1,1,1,OIL WOOD STAIN 1/2PT EARLY AMERICAN,16,EA,0,admin,
EN,1000,1001,110,838493,TV00255652,GB1BN09A06,1,1,1,2NYLON/POLYSTR BRUSH ANGLE SASH LINDBCK,58,EA,0,admin,
EN,1000,1001,110,838922,TV00255575,GB1BN14A14,1,1,1,SAND SCREEN MEDIUM 10PK,39,EA,0,admin,
EN,1000,1001,110,839255,TV00233639,GG1GM02A04,1,1,1,SAND PAPER 4-1/4X11-1/4 120G,49,EA,0,admin,
EN,1000,1001,110,839276,TV00256433,GB1BN06A06,1,1,1,DRY PAPER 4-3/8 5PK 80PK,54,EA,0,admin,
EN,1000,1001,110,839284,TV00256439,GB1BN06A08,1,1,1,DRY PAPER 100G 4-1/4' 5PK,60,EA,0,admin,
EN,1000,1001,110,839314,TV00256833,GB1BN06A08,1,1,1,SAND SHEET ASSTD 6PK,34,EA,0,admin,
EN,1000,1001,110,839342,TV00256832,GB1BN08B01,1,1,1,SAND SHEET 220G 6PK,22,EA,0,admin,
EN,1000,1001,110,839383,TV00256856,GB1BO08A14,1,1,1,SAND SHEET 80G 6PK,10,EA,0,admin,
EN,1000,1001,110,839425,TV00233347,GB1BN17B05,1,1,1,SAND SHEET 80G 9X11 3PK,52,EA,0,admin,
EN,1000,1001,110,839433,TV00256425,GG1GQ12G01,1,1,1,SAND SHEET 120G 9X11 3PK,21,EA,0,admin,
EN,1000,1001,110,839454,TV00257036,GG1GM07A14,1,1,1,SAND SHEET 320G 9X11 3PK,33,EA,0,admin,
EN,1000,1001,110,839466,TV00256854,GB1BN08A01,1,1,1,DRY PAPER 80G 4-1/4' 5PK,80,EA,0,admin,
EN,1000,1001,110,839496,TV00260092,GB1BN18A13,1,1,1,SAND SPONGE 80G 3X5X1,16,EA,0,admin,
EN,1000,1001,110,839504,TV00257148,GB1BN08A01,1,1,1,SAND SPONGE 120G 3X5X1,18,EA,0,admin,
EN,1000,1001,110,839553,TV00260048,GB1BN22A13,1,1,1,SAND SPONGE 36/60G  3X5 MEDIUM,1,EA,0,admin,
EN,1000,1001,110,839565,TV00256836,GB1BN08B01,1,1,1,SAND SPONGE 100/60G 3X5 MEDIUM,8,EA,0,admin,
EN,1000,1001,110,839696,TV00263175,GB1BG21D03,1,1,1,4'-8' FBG EXT Pole,17,EA,0,admin,
EN,1000,1001,110,840233,G190033756,GB1BB12A01,1,1,1,OXO CHOPPER,4,EA,0,admin,
EN,1000,1001,110,840247,G190033814,GB1BR13B01,1,1,1,OXO WODN TURNER,2,EA,0,admin,
EN,1000,1001,110,840282,G190033655,GG1GM01A07,1,1,1,PLASTIC MIXING BOWL 3qt,4,EA,0,admin,
EN,1000,1001,110,840324,G190024488,GB1BB09E02,1,1,1,SQUR FOOD STORAGE 5.5 QT,14,EA,0,admin,
EN,1000,1001,110,840346,G190024490,GB1BB09D02,1,1,1,SQUR FOOD STORAGE 4QT,14,EA,0,admin,
EN,1000,1001,110,840353,G190023569,GB1BB12A01,1,1,1,RECT FOOD STORAGE 2.5QT,14,EA,0,admin,
EN,1000,1001,110,840365,G190023550,GB1BQ03E02,1,1,1,SQUR FOOD STORAGE 1.5QT,14,EA,0,admin,
EN,1000,1001,110,840373,G190023557,GB1BI13B03,1,1,1,SQUR FOOD STORAGE 2.4QT,14,EA,0,admin,
EN,1000,1001,110,840387,G190023555,GB1BO15A09,1,1,1,RECT FOOD STORAGE 1.5QT,14,EA,0,admin,
EN,1000,1001,110,840395,G190023570,GB1BQ03E02,1,1,1,SQUR FOOD STORAGE .9QT,13,EA,0,admin,
EN,1000,1001,110,840437,G190024391,GB1BQ05B02,1,1,1,SQUR FOOD STORAGE .3QT,14,EA,0,admin,
EN,1000,1001,110,840473,G190010240,GB1BC02C03,1,1,1,OIL WOOD STAIN 1/2PT TRAD CHERRY,16,EA,0,admin,
EN,1000,1001,110,840485,G190010151,GB1BA01C01,1,1,1,OIL WOOD STAIN 1/2PT RED OAK,24,EA,0,admin,
EN,1000,1001,110,840506,G190033803,GB1BR13B01,1,1,1,ICE CREAM TRIGGER SCOOP,4,EA,0,admin,
EN,1000,1001,110,840514,G190033804,GB1BR13B01,1,1,1,PLASTIC COLANDER,4,EA,0,admin,
EN,1000,1001,110,840523,G190010144,GB1BB02C03,1,1,1,OIL WOOD STAIN 1/2PT RED MAHOG,20,EA,0,admin,
EN,1000,1001,110,840535,G190010239,GB1BA03B03,1,1,1,OIL WOOD STAIN 1/2PT RED CHSTNT,6,EA,0,admin,
EN,1000,1001,110,841833,TV00300144,GB1BJ25D03,1,1,1,TAN FLAGSTONE EDGING 10,18,EA,0,admin,
EN,1000,1001,110,842015,G190026932,GB1BN07A07,1,1,1,STL SHELF BRACKET 8 WHT,32,EA,0,admin,
EN,1000,1001,110,842023,G200004890,GB1BN20A11,1,1,1,SHELF BRACKET 8 AB STEEL,28,EA,0,admin,
EN,1000,1001,110,842120,TV00220313,GB1BN17A03,1,1,1,HAMMOCK HANG HDW PACK,2,EA,0,admin,
