PARTNER_CODE,LANG_ID,C_ID,PLANT_ID,WH_ID,ITEM_CODE,PARTNER_TYP,PARTNER_ITM_BAR,MFR_CODE,MFR_NAME,BRND_NM,PARTNER_NAME,PARTNER_ITM_CODE,PARTNER_ITM_BAR_CODE,MFR_BAR,STK,STK_UOM,STATUS_ID,REF_FIELD_1,REF_FIELD_2,REF_FIELD_3,IS_DELETED,CTD_BY
CHR,EN,21,222,200,4801624AD,1,RL801624AD,CHR,CHR,,CHR,RL801624AD,RL801624AD,RL801624AD,0,ECH,0,,,,0,ADMIN
IND,EN,21,222,200,RS103,1,RS103,IND,IND,,IND,RS103,RS103,RS103,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,RS527,1,RS527,TAI,TAI,,TAI,RS527,RS527,RS527,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,RT1196,1,RT1196,TAI,TAI,,TAI,RT1196,RT1196,RT1196,0,ECH,0,,,,0,ADMIN
FRS,EN,21,222,200,RY1532,1,RY1532,FRS,FRS,,FRS,RY1532,RY1532,RY1532,0,ECH,0,,,,0,ADMIN
FRS,EN,21,222,200,RY280,1,RY280,FRS,FRS,,FRS,RY280,RY280,RY280,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12477995,1,S0447F100AS0N,TAI,TAI,,TAI,S0447F100AS0N,S0447F100AS0N,S0447F100AS0N,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5112136AC,1,S0525H000AL0N,TAI,TAI,,TAI,S0525H000AL0N,S0525H000AL0N,S0525H000AL0N,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,4575725AB-ALM,1,S0645H000AL0N,TAI,TAI,,TAI,S0645H000AL0N,S0645H000AL0N,S0645H000AL0N,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68029128AA,1,S0757F200ASGN,TAI,TAI,,TAI,S0757F200ASGN,S0757F200ASGN,S0757F200ASGN,0,ECH,0,,,,0,ADMIN
STN,EN,21,222,200,14298,1,S157269168,STN,STN,,STN,S157269168,S157269168,S157269168,0,ECH,0,,,,0,ADMIN
FRS,EN,21,222,200,S20019,1,S20019,FRS,FRS,,FRS,S20019,S20019,S20019,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,88944418,1,S21100028;CV94002AR;CK2110A,TAI,TAI,,TAI,S21100028;CV94002AR;CK2110A,S21100028;CV94002AR;CK2110A,S21100028;CV94002AR;CK2110A,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,22977474,1,S22110112;CV029KL;CK2212A,GMO,GMO,,GMO,S22110112;CV029KL;CK2212A,S22110112;CV029KL;CK2212A,S22110112;CV029KL;CK2212A,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,SA962,1,SA962,AVN,AVN,,AVN,SA962,SA962,SA962,0,ECH,0,,,,0,ADMIN
SBI,EN,21,222,200,122-1338,1,SBI 122-1338,SBI,SBI,,SBI,SBI 122-1338,SBI 122-1338,SBI 122-1338,0,ECH,0,,,,0,ADMIN
SBI,EN,21,222,200,13081,1,SBI 13081,SBI,SBI,,SBI,SBI 13081,SBI 13081,SBI 13081,0,ECH,0,,,,0,ADMIN
SBI,EN,21,222,200,VL555LA,1,SBI VL555LA,SBI,SBI,,SBI,SBI VL555LA,SBI VL555LA,SBI VL555LA,0,ECH,0,,,,0,ADMIN
AVN,EN,21,222,200,SDR6072,1,SDR6072,AVN,AVN,,AVN,SDR6072,SDR6072,SDR6072,0,ECH,0,,,,0,ADMIN
SIL,EN,21,222,200,SILV3524HC-50MM,1,SILV3524HC-50MM,SIL,SIL,,SIL,SILV3524HC-50MM,SILV3524HC-50MM,SILV3524HC-50MM,0,ECH,0,,,,0,ADMIN
FRS,EN,21,222,200,SK9,1,SK9,FRS,FRS,,FRS,SK9,SK9,SK9,0,ECH,0,,,,0,ADMIN
FRS,EN,21,222,200,SLS303,1,SLS303,FRS,FRS,,FRS,SLS303,SLS303,SLS303,0,ECH,0,,,,0,ADMIN
FRS,EN,21,222,200,SLS510,1,SLS510,FRS,FRS,,FRS,SLS510,SLS510,SLS510,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,TOE090054+4095461566,1,SNE08140016-0001,TAI,TAI,,TAI,SNE08140016-0001,SNE08140016-0001,SNE08140016-0001,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,SP143877AB,1,SP143877AB,CHR,CHR,,CHR,SP143877AB,SP143877AB,SP143877AB,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,SP149212AC,1,SP149212AC,CHR,CHR,,CHR,SP149212AC,SP149212AC,SP149212AC,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,SP225755AB,1,SP225755AB,CHR,CHR,,CHR,SP225755AB,SP225755AB,SP225755AB,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,SP303917AC,1,SP303917AC,CHR,CHR,,CHR,SP303917AC,SP303917AC,SP303917AC,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,SPLZFR5C11,1,SPLZFR5C11,CHR,CHR,,CHR,SPLZFR5C11,SPLZFR5C11,SPLZFR5C11,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,SPLZTR5A13,1,SPLZTR5A13,CHR,CHR,,CHR,SPLZTR5A13,SPLZTR5A13,SPLZTR5A13,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,SPZFR6F11G,1,SPZFR6F11G,CHR,CHR,,CHR,SPZFR6F11G,SPZFR6F11G,SPZFR6F11G,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,SS15766,1,SS15766,TAI,TAI,,TAI,SS15766,SS15766,SS15766,0,ECH,0,,,,0,ADMIN
MAH,EN,21,222,200,SS46078,1,SS46078,MAH,MAH,,MAH,SS46078,SS46078,SS46078,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68043387AA,1,STM12070002-0001,TAI,TAI,,TAI,STM12070002-0001,STM12070002-0001,STM12070002-0001,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22977475,1,STN01170036-0001,TAI,TAI,,TAI,STN01170036-0001,STN01170036-0001,STN01170036-0001,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,14068865,1,T1006A,TAI,TAI,,TAI,T1006A,T1006A,T1006A,0,ECH,0,,,,0,ADMIN
DLP,EN,21,222,200,TA5042,1,TA5042,DLP,DLP,,DLP,TA5042,TA5042,TA5042,0,ECH,0,,,,0,ADMIN
TAH,EN,21,222,200,1000RC,1,TAH1000RC,TAH,TAH,,TAH,TAH1000RC,TAH1000RC,TAH1000RC,0,ECH,0,,,,0,ADMIN
TAH,EN,21,222,200,2000RC,1,TAH2000RC,TAH,TAH,,TAH,TAH2000RC,TAH2000RC,TAH2000RC,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68227140AA,1,TAI   68227140AA,TAI,TAI,,TAI,TAI   68227140AA,TAI   68227140AA,TAI   68227140AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,13581405,1,TAI  13581405,TAI,TAI,,TAI,TAI  13581405,TAI  13581405,TAI  13581405,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15062883,1,TAI  15062883,TAI,TAI,,TAI,TAI  15062883,TAI  15062883,TAI  15062883,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15-80681,1,TAI  15-80681,TAI,TAI,,TAI,TAI  15-80681,TAI  15-80681,TAI  15-80681,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22976568,1,TAI  22976568,TAI,TAI,,TAI,TAI  22976568,TAI  22976568,TAI  22976568,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,23180589,1,TAI  23180589,TAI,TAI,,TAI,TAI  23180589,TAI  23180589,TAI  23180589,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,55077399AE,1,TAI  55077399AE,TAI,TAI,,TAI,TAI  55077399AE,TAI  55077399AE,TAI  55077399AE,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,56046501AD,1,TAI  56046501AD,TAI,TAI,,TAI,TAI  56046501AD,TAI  56046501AD,TAI  56046501AD,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,57010337AG,1,TAI  57010337AG,TAI,TAI,,TAI,TAI  57010337AG,TAI  57010337AG,TAI  57010337AG,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,6R3Z17683AA,1,TAI  6R3Z17683AA,TAI,TAI,,TAI,TAI  6R3Z17683AA,TAI  6R3Z17683AA,TAI  6R3Z17683AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,7T4Z17683BC,1,TAI  7T4Z17683BC,TAI,TAI,,TAI,TAI  7T4Z17683BC,TAI  7T4Z17683BC,TAI  7T4Z17683BC,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,84460940,1,TAI  84460940,TAI,TAI,,TAI,TAI  84460940,TAI  84460940,TAI  84460940,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,9-0398SX1,1,TAI  9-0398SX1,TAI,TAI,,TAI,TAI  9-0398SX1,TAI  9-0398SX1,TAI  9-0398SX1,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,92101621,1,TAI  92101621,TAI,TAI,,TAI,TAI  92101621,TAI  92101621,TAI  92101621,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,92155436,1,TAI  92155436,TAI,TAI,,TAI,TAI  92155436,TAI  92155436,TAI  92155436,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,9-5535,1,TAI  9-5535,TAI,TAI,,TAI,TAI  9-5535,TAI  9-5535,TAI  9-5535,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,BL3Z17682CA,1,TAI  BL3Z17682CA,TAI,TAI,,TAI,TAI  BL3Z17682CA,TAI  BL3Z17682CA,TAI  BL3Z17682CA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,DA8Z17683BA,1,TAI  DA8Z17683BA,TAI,TAI,,TAI,TAI  DA8Z17683BA,TAI  DA8Z17683BA,TAI  DA8Z17683BA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,F8AZ16700AA,1,TAI  F8AZ16700AA,TAI,TAI,,TAI,TAI  F8AZ16700AA,TAI  F8AZ16700AA,TAI  F8AZ16700AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,F8MZ13404AA,1,TAI  F8MZ13404AA,TAI,TAI,,TAI,TAI  F8MZ13404AA,TAI  F8MZ13404AA,TAI  F8MZ13404AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,10230678,1,TAI 10230678,TAI,TAI,,TAI,TAI 10230678,TAI 10230678,TAI 10230678,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,10385580,1,TAI 10385580,TAI,TAI,,TAI,TAI 10385580,TAI 10385580,TAI 10385580,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12335696,1,TAI 12335696,TAI,TAI,,TAI,TAI 12335696,TAI 12335696,TAI 12335696,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12476332,1,TAI 12476332,TAI,TAI,,TAI,TAI 12476332,TAI 12476332,TAI 12476332,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12477993,1,TAI 12477993,TAI,TAI,,TAI,TAI 12477993,TAI 12477993,TAI 12477993,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,12487669,1,TAI 12487669,TAI,TAI,,TAI,TAI 12487669,TAI 12487669,TAI 12487669,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,13227775,1,TAI 13227775,TAI,TAI,,TAI,TAI 13227775,TAI 13227775,TAI 13227775,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15035591,1,TAI 15035591,TAI,TAI,,TAI,TAI 15035591,TAI 15035591,TAI 15035591,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15037353,1,TAI 15037353,TAI,TAI,,TAI,TAI 15037353,TAI 15037353,TAI 15037353,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15059688,1,TAI 15059688,TAI,TAI,,TAI,TAI 15059688,TAI 15059688,TAI 15059688,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15062884,1,TAI 15062884,TAI,TAI,,TAI,TAI 15062884,TAI 15062884,TAI 15062884,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15095844,1,TAI 15095844,TAI,TAI,,TAI,TAI 15095844,TAI 15095844,TAI 15095844,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15208540,1,TAI 15208540,TAI,TAI,,TAI,TAI 15208540,TAI 15208540,TAI 15208540,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15284306,1,TAI 15284306,TAI,TAI,,TAI,TAI 15284306,TAI 15284306,TAI 15284306,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15708045,1,TAI 15708045,TAI,TAI,,TAI,TAI 15708045,TAI 15708045,TAI 15708045,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15708052,1,TAI 15708052,TAI,TAI,,TAI,TAI 15708052,TAI 15708052,TAI 15708052,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15741109,1,TAI 15741109,TAI,TAI,,TAI,TAI 15741109,TAI 15741109,TAI 15741109,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15757010,1,TAI 15757010,TAI,TAI,,TAI,TAI 15757010,TAI 15757010,TAI 15757010,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15758171,1,TAI 15758171,TAI,TAI,,TAI,TAI 15758171,TAI 15758171,TAI 15758171,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15-80880,1,TAI 15-80880,TAI,TAI,,TAI,TAI 15-80880,TAI 15-80880,TAI 15-80880,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15-81061,1,TAI 15-81061,TAI,TAI,,TAI,TAI 15-81061,TAI 15-81061,TAI 15-81061,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15-81589,1,TAI 15-81589,TAI,TAI,,TAI,TAI 15-81589,TAI 15-81589,TAI 15-81589,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15843996,1,TAI 15843996,TAI,TAI,,TAI,TAI 15843996,TAI 15843996,TAI 15843996,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15-8733,1,TAI 15-8733,TAI,TAI,,TAI,TAI 15-8733,TAI 15-8733,TAI 15-8733,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15874992,1,TAI 15874992,TAI,TAI,,TAI,TAI 15874992,TAI 15874992,TAI 15874992,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15886197,1,TAI 15886197,TAI,TAI,,TAI,TAI 15886197,TAI 15886197,TAI 15886197,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15937985,1,TAI 15937985,TAI,TAI,,TAI,TAI 15937985,TAI 15937985,TAI 15937985,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,15968164,1,TAI 15968164,TAI,TAI,,TAI,TAI 15968164,TAI 15968164,TAI 15968164,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,1GD73GBSAD,1,TAI 1GD73GBSAD,TAI,TAI,,TAI,TAI 1GD73GBSAD,TAI 1GD73GBSAD,TAI 1GD73GBSAD,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,1L2Z16C826AA,1,TAI 1L2Z16C826AA,TAI,TAI,,TAI,TAI 1L2Z16C826AA,TAI 1L2Z16C826AA,TAI 1L2Z16C826AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,1SF04SZRAA,1,TAI 1SF04SZRAA,TAI,TAI,,TAI,TAI 1SF04SZRAA,TAI 1SF04SZRAA,TAI 1SF04SZRAA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,1W7Z8200AA,1,TAI 1W7Z8200AA,TAI,TAI,,TAI,TAI 1W7Z8200AA,TAI 1W7Z8200AA,TAI 1W7Z8200AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,20756937,1,TAI 20756937,TAI,TAI,,TAI,TAI 20756937,TAI 20756937,TAI 20756937,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,20840183,1,TAI 20840183,TAI,TAI,,TAI,TAI 20840183,TAI 20840183,TAI 20840183,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22086874,1,TAI 22086874,TAI,TAI,,TAI,TAI 22086874,TAI 22086874,TAI 22086874,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22767057,1,TAI 22767057,TAI,TAI,,TAI,TAI 22767057,TAI 22767057,TAI 22767057,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22774470,1,TAI 22774470,TAI,TAI,,TAI,TAI 22774470,TAI 22774470,TAI 22774470,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22806432,1,TAI 22806432,TAI,TAI,,TAI,TAI 22806432,TAI 22806432,TAI 22806432,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22820382,1,TAI 22820382,TAI,TAI,,TAI,TAI 22820382,TAI 22820382,TAI 22820382,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22889517,1,TAI 22889517,TAI,TAI,,TAI,TAI 22889517,TAI 22889517,TAI 22889517,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22902312,1,TAI 22902312,TAI,TAI,,TAI,TAI 22902312,TAI 22902312,TAI 22902312,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,22902334,1,TAI 22902334,GMO,GMO,,GMO,TAI 22902334,TAI 22902334,TAI 22902334,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22914276,1,TAI 22914276,TAI,TAI,,TAI,TAI 22914276,TAI 22914276,TAI 22914276,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22936421,1,TAI 22936421,TAI,TAI,,TAI,TAI 22936421,TAI 22936421,TAI 22936421,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22976555,1,TAI 22976555,TAI,TAI,,TAI,TAI 22976555,TAI 22976555,TAI 22976555,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22988510,1,TAI 22988510,TAI,TAI,,TAI,TAI 22988510,TAI 22988510,TAI 22988510,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,22990036,1,TAI 22990036,TAI,TAI,,TAI,TAI 22990036,TAI 22990036,TAI 22990036,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,23108153,1,TAI 23108153,GMO,GMO,,GMO,TAI 23108153,TAI 23108153,TAI 23108153,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,23164201,1,TAI 231642010,TAI,TAI,,TAI,TAI 231642010,TAI 231642010,TAI 231642010,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,23178960,1,TAI 23178960,TAI,TAI,,TAI,TAI 23178960,TAI 23178960,TAI 23178960,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,23236459,1,TAI 23236459,TAI,TAI,,TAI,TAI 23236459,TAI 23236459,TAI 23236459,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,23272197,1,TAI 23272197,TAI,TAI,,TAI,TAI 23272197,TAI 23272197,TAI 23272197,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,23388456,1,TAI 23388456,TAI,TAI,,TAI,TAI 23388456,TAI 23388456,TAI 23388456,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,23464431,1,TAI 23464431,TAI,TAI,,TAI,TAI 23464431,TAI 23464431,TAI 23464431,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,24236933,1,TAI 24236933,TAI,TAI,,TAI,TAI 24236933,TAI 24236933,TAI 24236933,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,25793550,1,TAI 25793550,TAI,TAI,,TAI,TAI 25793550,TAI 25793550,TAI 25793550,0,ECH,0,,,,0,ADMIN
GMO,EN,21,222,200,25793553,1,TAI 25793553,GMO,GMO,,GMO,TAI 25793553,TAI 25793553,TAI 25793553,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,25829664,1,TAI 25829664,TAI,TAI,,TAI,TAI 25829664,TAI 25829664,TAI 25829664,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,25896943,1,TAI 25896943,TAI,TAI,,TAI,TAI 25896943,TAI 25896943,TAI 25896943,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,25919018,1,TAI 25919018,TAI,TAI,,TAI,TAI 25919018,TAI 25919018,TAI 25919018,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,3R3Z6302228AAA,1,TAI 3R3Z6302228AAA,TAI,TAI,,TAI,TAI 3R3Z6302228AAA,TAI 3R3Z6302228AAA,TAI 3R3Z6302228AAA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,42334473,1,TAI 42334473,TAI,TAI,,TAI,TAI 42334473,TAI 42334473,TAI 42334473,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5028807AC,1,TAI 5028807AC,TAI,TAI,,TAI,TAI 5028807AC,TAI 5028807AC,TAI 5028807AC,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5065279AD,1,TAI 5065279AD,TAI,TAI,,TAI,TAI 5065279AD,TAI 5065279AD,TAI 5065279AD,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5065801AG,1,TAI 5065801AG,TAI,TAI,,TAI,TAI 5065801AG,TAI 5065801AG,TAI 5065801AG,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5156109AA,1,TAI 5156109AA,TAI,TAI,,TAI,TAI 5156109AA,TAI 5156109AA,TAI 5156109AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5156117AA,1,TAI 5156117AA,TAI,TAI,,TAI,TAI 5156117AA,TAI 5156117AA,TAI 5156117AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,516008,1,TAI 516008,TAI,TAI,,TAI,TAI 516008,TAI 516008,TAI 516008,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5182174AA,1,TAI 5182174AA,TAI,TAI,,TAI,TAI 5182174AA,TAI 5182174AA,TAI 5182174AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5228,1,TAI 5228,TAI,TAI,,TAI,TAI 5228,TAI 5228,TAI 5228,0,ECH,0,,,,0,ADMIN
PRC,EN,21,222,200,53026,1,TAI 53026,PRC,PRC,,PRC,TAI 53026,TAI 53026,TAI 53026,0,ECH,0,,,,0,ADMIN
PRC,EN,21,222,200,53027,1,TAI 53027,PRC,PRC,,PRC,TAI 53027,TAI 53027,TAI 53027,0,ECH,0,,,,0,ADMIN
PRC,EN,21,222,200,53055,1,TAI 53055,PRC,PRC,,PRC,TAI 53055,TAI 53055,TAI 53055,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,55079377AC,1,TAI 55079377AC,TAI,TAI,,TAI,TAI 55079377AC,TAI 55079377AC,TAI 55079377AC,0,ECH,0,,,,0,ADMIN
CHR,EN,21,222,200,5MK61RXFAA,1,TAI 5MK61RXFAA,CHR,CHR,,CHR,TAI 5MK61RXFAA,TAI 5MK61RXFAA,TAI 5MK61RXFAA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,5R3Z16006AA,1,TAI 5R3Z16006AA,TAI,TAI,,TAI,TAI 5R3Z16006AA,TAI 5R3Z16006AA,TAI 5R3Z16006AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68019145AA,1,TAI 68019145AA,TAI,TAI,,TAI,TAI 68019145AA,TAI 68019145AA,TAI 68019145AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68069682AA,1,TAI 68069682AA,TAI,TAI,,TAI,TAI 68069682AA,TAI 68069682AA,TAI 68069682AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68071668AA,1,TAI 68071668AA,TAI,TAI,,TAI,TAI 68071668AA,TAI 68071668AA,TAI 68071668AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68071981AA,1,TAI 68071981AA,TAI,TAI,,TAI,TAI 68071981AA,TAI 68071981AA,TAI 68071981AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68072020AA,1,TAI 68072020AA,TAI,TAI,,TAI,TAI 68072020AA,TAI 68072020AA,TAI 68072020AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68072152AA,1,TAI 68072152AA,TAI,TAI,,TAI,TAI 68072152AA,TAI 68072152AA,TAI 68072152AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68213445AB,1,TAI 68213445AB,TAI,TAI,,TAI,TAI 68213445AB,TAI 68213445AB,TAI 68213445AB,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68214172AA,1,TAI 68214172AA,TAI,TAI,,TAI,TAI 68214172AA,TAI 68214172AA,TAI 68214172AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68223399AA,1,TAI 68223399AA,TAI,TAI,,TAI,TAI 68223399AA,TAI 68223399AA,TAI 68223399AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68225517AA,1,TAI 68225517AA,TAI,TAI,,TAI,TAI 68225517AA,TAI 68225517AA,TAI 68225517AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68226564AB,1,TAI 68226564AB,TAI,TAI,,TAI,TAI 68226564AB,TAI 68226564AB,TAI 68226564AB,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68232485AA,1,TAI 68232485AA,TAI,TAI,,TAI,TAI 68232485AA,TAI 68232485AA,TAI 68232485AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68280428AA,1,TAI 68280428AA,TAI,TAI,,TAI,TAI 68280428AA,TAI 68280428AA,TAI 68280428AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,68280431AA,1,TAI 68280431AA,TAI,TAI,,TAI,TAI 68280431AA,TAI 68280431AA,TAI 68280431AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,6L2Z7A191BA,1,TAI 6L2Z7A191BA,TAI,TAI,,TAI,TAI 6L2Z7A191BA,TAI 6L2Z7A191BA,TAI 6L2Z7A191BA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,6L2Z8190AA,1,TAI 6L2Z8190AA,TAI,TAI,,TAI,TAI 6L2Z8190AA,TAI 6L2Z8190AA,TAI 6L2Z8190AA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,6R3Z17683AAA,1,TAI 6R3Z17683AAA,TAI,TAI,,TAI,TAI 6R3Z17683AAA,TAI 6R3Z17683AAA,TAI 6R3Z17683AAA,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,7L1Z7842105A,1,TAI 7L1Z7842105A,TAI,TAI,,TAI,TAI 7L1Z7842105A,TAI 7L1Z7842105A,TAI 7L1Z7842105A,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,84065951,1,TAI 84065951,TAI,TAI,,TAI,TAI 84065951,TAI 84065951,TAI 84065951,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,84166457,1,TAI 84166457,TAI,TAI,,TAI,TAI 84166457,TAI 84166457,TAI 84166457,0,ECH,0,,,,0,ADMIN
TAI,EN,21,222,200,88986363,1,TAI 88986363,TAI,TAI,,TAI,TAI 88986363,TAI 88986363,TAI 88986363,0,ECH,0,,,,0,ADMIN
